Species,Longitude,Latitude,log_rarefied_abundance,Ann_mean_temp,Mean_diurnal_range,temp_seasonality,Max_temp,Min_temp,temp_annual_range,Annual_precip,wettest_month,driest_month,Precip_seasonality
Campostoma_oligolepis,-94.2697,36.2529,1.939519,13.9,13,845.4,32.1,-5.3,37.4,1141,136,52,24
Campostoma_oligolepis,-97.7306,48.1972,0.30103,3.9,12.4,1267.6,27.6,-20.9,48.5,483,84,12,59
Cottus_carolinae,-80.4567,37.6848,0,10.8,13.6,790.3,28.3,-6.9,35.2,971,103,69,13
Cottus_carolinae,-80.8867,36.9396,1.322219,11.5,13.8,767.6,28.8,-5.9,34.7,982,101,65,14
Cottus_carolinae,-81.6221,36.8073,0.477121,11.8,13.7,758.4,28.7,-5.4,34.1,1116,115,80,12
Cottus_carolinae,-81.7976,37.0379,1,11.4,13.3,767.6,28.3,-5.8,34.1,1121,117,80,12
Cottus_carolinae,-81.801,36.6673,1.041393,12.1,13.6,756.9,29,-5.1,34.1,1144,117,83,12
Cottus_carolinae,-81.8129,36.6415,0.30103,11.9,13.4,753.4,28.7,-5.2,33.9,1161,118,84,12
Cottus_carolinae,-81.9223,36.8196,0,12.1,13.4,766.5,29,-5.1,34.1,1128,117,80,12
Cottus_carolinae,-82.2712,36.3321,1.342423,12.9,13.4,762.7,29.8,-4.3,34.1,1137,120,73,13
Cottus_carolinae,-82.4574,36.1765,0,12.8,13.6,751.8,29.4,-4.5,33.9,1144,124,71,14
Cottus_carolinae,-82.5671,36.5098,1.041393,13.6,13.3,782.5,30.7,-3.6,34.3,1101,116,65,14
Cottus_carolinae,-82.6029,36.2137,1.826075,13.2,13.6,765,30.1,-4.1,34.2,1111,121,67,15
Cottus_carolinae,-82.7429,36.127,2.093422,13.2,13.5,767.4,30.2,-4.1,34.3,1096,121,66,15
Cottus_carolinae,-82.7877,36.322,1.079181,13.5,13.5,778.9,30.6,-3.8,34.4,1105,118,64,14
Cottus_carolinae,-82.8449,36.1234,0.477121,13.2,13.5,769.4,30.2,-4.1,34.3,1099,121,65,15
Cottus_carolinae,-83.0102,36.757,0,12.6,13.3,789.1,29.9,-4.6,34.5,1207,121,70,13
Cottus_carolinae,-83.0529,36.124,1.041393,13.5,13.6,774.5,30.7,-3.8,34.5,1124,119,64,15
Cottus_carolinae,-83.136,36.1518,0.69897,13.7,13.7,780.4,31,-3.7,34.7,1135,118,64,15
Cottus_carolinae,-83.1552,36.1984,1.531479,13.6,13.7,782.8,30.9,-3.7,34.6,1140,118,64,15
Cottus_carolinae,-83.161,35.9818,0.69897,13.8,13.8,773.3,31.1,-3.5,34.6,1137,119,63,16
Cottus_carolinae,-83.1754,36.1262,0.69897,13.4,13.7,774.7,30.7,-3.9,34.6,1151,119,64,15
Cottus_carolinae,-83.1793,36.6206,1.113943,12.8,13.4,789.3,30.1,-4.5,34.6,1221,122,71,14
Cottus_carolinae,-83.1824,35.8418,0.30103,13.7,13.7,758,30.6,-3.6,34.2,1172,123,66,15
Cottus_carolinae,-83.2463,36.1381,1.672098,13.5,13.7,775.7,30.7,-3.8,34.5,1157,119,65,15
Cottus_carolinae,-83.6055,36.5884,1.113943,12.9,13.6,791.8,30.4,-4.5,34.9,1278,127,77,13
Cottus_carolinae,-83.6302,36.5417,0.30103,12.9,13.5,789,30.3,-4.5,34.8,1288,128,77,13
Cottus_carolinae,-83.8527,35.764,0.778151,14.3,12.9,770.9,30.9,-2.9,33.8,1281,134,74,15
Cottus_carolinae,-83.9296,35.8176,1.079181,14.5,12.6,782.6,31.2,-2.7,33.9,1270,134,73,15
Cottus_carolinae,-84.7763,35.8101,0,13.4,13.3,779.8,30.4,-4.2,34.6,1434,153,87,15
Cottus_carolinae,-85.2802,34.5704,1.60206,15,13.8,765.3,31.9,-2.4,34.3,1398,161,84,17
Cottus_carolinae,-85.3469,34.4776,0,15.1,13.8,759.4,31.9,-2.1,34,1389,162,82,18
Cottus_carolinae,-85.5091,34.2904,1.230449,15.4,13.7,752.2,32.1,-1.7,33.8,1393,163,78,19
Cottus_carolinae,-85.7439,34.4368,0.30103,15,13.4,754,31.5,-2.1,33.6,1432,164,78,18
Cottus_carolinae,-85.7816,33.8237,0.69897,15.8,13.6,743.7,32.2,-1.3,33.5,1394,164,77,19
Cottus_carolinae,-85.7858,33.7798,1.748188,15.8,13.6,742,32.2,-1.3,33.5,1397,165,77,19
Cottus_carolinae,-85.825,33.6154,0.30103,16.1,13.6,740,32.5,-0.9,33.4,1377,164,74,20
Cottus_carolinae,-85.8305,34.3343,1.556303,15.3,13.4,756,31.8,-1.9,33.7,1417,164,77,19
Cottus_carolinae,-85.8658,34.2684,1.633468,15.4,13.3,754.9,31.8,-1.8,33.6,1416,164,77,20
Cottus_carolinae,-85.9961,35.3354,1.763428,14.3,12.9,775.8,31,-3.1,34.1,1460,161,89,16
Cottus_carolinae,-86.1361,35.422,1.462398,14.2,12.9,778.2,31,-3.1,34.1,1457,160,89,16
Cottus_carolinae,-86.188,35.2879,0.60206,14.4,13.1,772.4,31.2,-2.9,34.1,1453,162,88,17
Cottus_carolinae,-86.2736,35.0915,1.079181,14.5,13.1,771.9,31.3,-2.8,34.1,1448,164,88,18
Cottus_carolinae,-86.3653,38.6364,0.778151,11.9,12.7,877.1,30.4,-6.4,36.8,1150,121,72,17
Cottus_carolinae,-86.3997,34.7093,1.342423,15.3,13.2,767.8,32.2,-1.9,34.1,1407,163,81,19
Cottus_carolinae,-86.4367,34.9109,1.477121,14.9,13.2,771.5,31.8,-2.5,34.3,1418,163,85,18
Cottus_carolinae,-86.4467,34.7493,0.778151,15.3,13.2,769.4,32,-2.1,34.1,1410,163,82,18
Cottus_carolinae,-86.4636,34.9609,0.60206,14.8,13.2,774.5,31.7,-2.7,34.4,1423,163,86,18
Cottus_carolinae,-86.4886,33.7937,1.20412,15.8,13.2,744.1,32,-1.3,33.3,1433,165,78,19
Cottus_carolinae,-86.5017,35.0118,0.30103,14.7,13.2,775.8,31.6,-2.9,34.5,1425,163,86,18
Cottus_carolinae,-86.5172,33.7932,0.954243,15.9,13.2,745.8,32.2,-1.2,33.4,1430,165,77,19
Cottus_carolinae,-86.5625,33.5345,0.954243,16.4,13.2,734.6,32.5,-0.5,33,1419,164,77,19
Cottus_carolinae,-86.5692,34.9581,0.90309,14.8,13.2,773.2,31.6,-2.7,34.3,1419,163,86,18
Cottus_carolinae,-86.5714,34.8381,1.748188,15.1,13.1,773.1,31.8,-2.4,34.2,1419,164,85,18
Cottus_carolinae,-86.5958,35.5851,1.431364,14.6,13.3,791.3,31.9,-2.8,34.7,1353,149,83,16
Cottus_carolinae,-86.6231,35.2229,0.954243,14.7,13.4,782.9,31.8,-2.9,34.7,1396,158,85,17
Cottus_carolinae,-86.7,34.6973,0.30103,15.4,12.9,776,32,-2,34,1413,164,83,18
Cottus_carolinae,-86.743,33.6076,0.477121,16.4,12.7,741.2,32.4,-0.5,32.9,1407,159,76,18
Cottus_carolinae,-86.7486,34.9162,1,14.9,13.1,777.3,31.7,-2.6,34.3,1428,164,87,18
Cottus_carolinae,-86.7594,33.3448,0.69897,16.8,13.2,727.5,32.8,-0.2,33,1424,161,76,18
Cottus_carolinae,-86.7864,34.9018,1.230449,14.9,13.1,775.7,31.7,-2.6,34.3,1425,164,87,18
Cottus_carolinae,-86.8064,33.3134,0.477121,16.8,13.2,725.7,32.9,-0.2,33.1,1430,162,76,18
Cottus_carolinae,-86.8247,33.2384,1.146128,16.8,13.3,724.1,32.8,-0.2,33,1447,164,76,19
Cottus_carolinae,-86.8897,34.7884,0.477121,15.2,13,775.6,31.9,-2.4,34.3,1426,165,86,18
Cottus_carolinae,-87.0192,33.3637,0,16.6,13.2,728.5,32.7,-0.4,33.1,1466,165,79,18
Cottus_carolinae,-87.0731,34.7523,0,15.3,13.2,775,32.1,-2.2,34.3,1420,164,86,18
Cottus_carolinae,-87.1392,32.9451,0.30103,17.4,12.9,706.3,32.8,0.8,32,1426,156,76,18
Cottus_carolinae,-87.2247,35.0329,0.778151,14.9,13.3,776.6,31.9,-2.7,34.6,1415,161,87,18
Cottus_carolinae,-87.425,35.572,0.69897,14.2,14.4,789.8,31.8,-4.2,36,1393,149,85,17
Cottus_carolinae,-87.5361,35.1267,0,14.8,13.7,772.3,31.9,-2.8,34.7,1411,158,83,18
Cottus_carolinae,-87.5931,35.1759,1.041393,14.6,13.7,777.7,31.8,-3.1,34.9,1429,158,84,18
Cottus_carolinae,-87.6034,35.7709,1.322219,14.3,14.7,799.1,32.1,-4.4,36.5,1367,144,81,17
Cottus_carolinae,-87.665,35.404,1.079181,14.3,14.2,780.9,31.7,-3.7,35.4,1431,153,84,17
Cottus_carolinae,-87.7234,36.2092,1.041393,14,13.7,823.9,31.7,-4.7,36.4,1354,143,80,15
Cottus_carolinae,-87.7439,34.684,0,15.6,13.5,771.8,32.6,-1.8,34.4,1391,159,79,19
Cottus_carolinae,-87.7734,35.4304,0.477121,14.2,14.2,785.7,31.7,-3.8,35.5,1435,152,83,18
Cottus_carolinae,-87.8236,34.7534,0.30103,15.5,13.6,768.4,32.5,-1.9,34.4,1396,158,79,19
Cottus_carolinae,-90.8335,37.4417,1.255273,13.2,14.4,879.9,32.6,-7.1,39.7,1123,112,62,17
Cottus_carolinae,-91.014,36.9917,0.30103,13.1,15.2,885.1,32.9,-7.8,40.7,1162,119,66,17
Cottus_carolinae,-91.4585,37.1445,0.69897,13.4,14.4,877.5,32.7,-6.9,39.6,1102,116,54,19
Cottus_carolinae,-92.2127,35.9954,1,14.5,14.4,839.3,33.5,-5,38.5,1174,127,64,18
Cottus_carolinae,-92.4807,35.9779,1.447158,14.4,14.1,836.2,33.1,-5.1,38.2,1162,131,60,20
Cottus_carolinae,-93.3566,36.454,1.60206,13.9,13.6,844.9,32.5,-5.4,37.9,1107,125,53,21
Cottus_carolinae,-93.403,35.9445,0.954243,14.4,13.1,821.9,32.4,-4.2,36.6,1168,140,61,20
Cottus_carolinae,-93.6224,36.4278,0.477121,14,13.5,840.8,32.5,-5.1,37.6,1110,128,50,22
Cottus_carolinae,-94.1808,36.6278,1.763428,13.6,13.4,861.6,32.2,-6.1,38.3,1106,126,47,25
Cottus_carolinae,-94.2697,36.2529,0.69897,13.9,13,845.4,32.1,-5.3,37.4,1141,136,52,24
Cottus_carolinae,-94.5863,36.6306,0.90309,14.2,13.3,851,32.7,-5.2,37.9,1105,128,47,27
Cottus_carolinae,-94.6963,35.9548,1.50515,15.2,12.9,835.2,33.3,-3.8,37.1,1145,141,52,26
Cottus_carolinae,-94.9225,35.9223,0.60206,15.4,13.1,840.2,33.6,-3.6,37.2,1129,140,52,26
Cyprinella_analostoma,-74.0904,40.9851,0.30103,11.1,10.8,883.7,29.4,-6.4,35.8,1204,115,79,11
Cyprinella_analostoma,-74.5079,40.5851,0.778151,11,12,870.4,29.9,-6.7,36.6,1186,123,74,13
Cyprinella_analostoma,-74.5277,40.5595,0,11,12,871.2,29.9,-6.7,36.6,1175,123,73,13
Cyprinella_analostoma,-74.5288,40.6801,1.230449,10.4,12.2,871.2,29.2,-7.6,36.8,1230,123,77,12
Cyprinella_analostoma,-74.6502,40.4146,1.041393,11.2,11.8,867.5,29.8,-6.3,36.1,1163,125,73,14
Cyprinella_analostoma,-74.6818,40.3332,1.176091,11.3,11.5,863.2,29.7,-6.1,35.8,1159,126,74,14
Cyprinella_analostoma,-74.8279,40.4718,1,11,12.1,874.7,30,-6.7,36.7,1169,122,73,13
Cyprinella_analostoma,-74.8974,40.6637,0.845098,10.3,12.6,873.9,29.4,-7.7,37.1,1196,119,76,11
Cyprinella_analostoma,-75.1196,40.2293,1.079181,11.4,11.1,875.7,29.7,-5.9,35.6,1150,116,73,13
Cyprinella_analostoma,-75.2591,39.7407,0.778151,12.5,10.7,873.2,30.4,-4.7,35.1,1101,109,74,11
